Algoritmo,Base,Repeticao,|D|,|D+|,|D-|,Atributos,|I|,Tempo,Testes,Seed,WRAcc,Qg,Chi_Quad,p_value,Lift,DiffSup,K,size,cov,conf,supp,suppP,suppN,overoll suppP,TP,FP,
MESDIF-SD,alon-pn-freq-2,1,62,40,22,2000,4000,-1.0,-1,-1,0.005723204994797087,1.0,0.5590163934426231,0.45465682425331977,1.55,0.025000000000000005,3.0,1662.3333333333333,0.016129032258064516,1.0,0.016129032258064516,0.025000000000000005,0.0,0.025,1.0,0.0
MESDIF-SD,burczynski-pn-freq-2,1,127,59,68,22283,44566,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,22260.333333333332,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,chiaretti-pn-freq-2,1,128,74,54,12625,25250,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,12597.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,chin-pn-freq-2,1,118,75,43,22215,44430,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,22191.666666666668,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,christensen-pn-freq-2,1,217,113,104,1413,2826,-1.0,-1,-1,0.002208583745673087,1.0,0.9246148803670927,0.3362661657678476,1.9203539823008853,0.008849557522123894,3.0,1266.6666666666667,0.004608294930875576,1.0,0.004608294930875576,0.008849557522123894,0.0,0.008849557522123894,1.0,0.0
MESDIF-SD,gravier-pn-freq-2,1,168,111,57,2905,5810,-1.0,-1,-1,0.0020195578231292518,1.0,0.5165884447321574,0.47230059358848725,1.5135135135135134,0.009009009009009009,3.0,2559.0,0.005952380952380952,1.0,0.005952380952380952,0.009009009009009009,0.0,0.009009009009009009,1.0,0.0
MESDIF-SD,nakayama-pn-freq-2,1,105,21,84,22283,44566,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,22260.333333333332,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,sun-pn-freq-2,1,180,81,99,54613,109227,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,54589.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,tian-pn-freq-2,1,173,137,36,12625,25250,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,12597.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
MESDIF-SD,yeoh-pn-freq-2,1,248,79,169,12625,25250,-1.0,-1,-1,0.0,0.0,NaN,NaN,NaN,0.0,3.0,12597.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0
NMEEF-SD,alon-pn-freq-2,1,62,40,22,2000,4000,-1.0,-1,-1,0.005723204994797083,1.0,0.5590163934426226,0.45465682425331977,1.5499999999999985,0.02499999999999999,50.0,336.3,0.016129032258064505,1.0,0.016129032258064505,0.02499999999999999,0.0,0.025,1.0,0.0
NMEEF-SD,burczynski-pn-freq-2,1,127,59,68,22283,44566,-1.0,-1,-1,0.0,0.855072463768116,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.4645669291338583,0.4645669291338583,1.0,1.0,1.0,59.0,68.0
NMEEF-SD,chiaretti-pn-freq-2,1,128,74,54,12625,25250,-1.0,-1,-1,0.0,1.3454545454545455,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.578125,0.578125,1.0,1.0,1.0,74.0,54.0
NMEEF-SD,chin-pn-freq-2,1,118,75,43,22215,44430,-1.0,-1,-1,0.0,1.7045454545454546,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.635593220338983,0.635593220338983,1.0,1.0,1.0,75.0,43.0
NMEEF-SD,christensen-pn-freq-2,1,217,113,104,1413,2826,-1.0,-1,-1,0.0022085837456730893,1.0,0.9246148803670929,0.33626616576784757,1.9203539823008848,0.008849557522123902,50.0,231.4,0.004608294930875578,1.0,0.004608294930875578,0.008849557522123902,0.0,0.008849557522123894,1.0,0.0
NMEEF-SD,gravier-pn-freq-2,1,168,111,57,2905,5810,-1.0,-1,-1,0.020833333333333315,2.269230769230769,1.301090564248459,0.25401411556885467,1.063063063063063,0.09293504030346139,1.0,1.0,0.5,0.7023809523809523,0.35119047619047616,0.5315315315315315,0.43859649122807015,0.5315315315315315,59.0,25.0
NMEEF-SD,nakayama-pn-freq-2,1,105,21,84,22283,44566,-1.0,-1,-1,0.0,0.24705882352941178,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.2,0.2,1.0,1.0,1.0,21.0,84.0
NMEEF-SD,sun-pn-freq-2,1,180,81,99,54613,109227,-1.0,-1,-1,0.0,0.81,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.45,0.45,1.0,1.0,1.0,81.0,99.0
NMEEF-SD,tian-pn-freq-2,1,173,137,36,12625,25250,-1.0,-1,-1,0.0,3.7027027027027026,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.791907514450867,0.791907514450867,1.0,1.0,1.0,137.0,36.0
NMEEF-SD,yeoh-pn-freq-2,1,248,79,169,12625,25250,-1.0,-1,-1,0.0,0.4647058823529412,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.3185483870967742,0.3185483870967742,1.0,1.0,1.0,79.0,169.0
SDk5,alon-pn-freq-2,1,62,40,22,2000,4000,-1.0,-1,-1,0.13964620187304894,24.4,22.15374402742824,3.107990002049199E-6,1.55,0.61,5.0,2.0,0.3935483870967742,1.0,0.3935483870967742,0.61,0.0,0.775,24.4,0.0
SDk5,burczynski-pn-freq-2,1,127,59,68,22283,44566,-1.0,-1,-1,0.13997147994295986,33.2,51.883164554955975,2.5642155065952467E-12,2.152542372881356,0.5627118644067798,5.0,2.0,0.26141732283464564,1.0,0.26141732283464564,0.5627118644067798,0.0,0.8983050847457628,33.2,0.0
SDk5,chiaretti-pn-freq-2,1,128,74,54,12625,25250,-1.0,-1,-1,0.1272216796875,38.6,40.34675587394688,2.88374235601907E-10,1.7297297297297298,0.5216216216216216,5.0,2.0,0.3015625,1.0,0.3015625,0.5216216216216216,0.0,0.7837837837837838,38.6,0.0
SDk5,chin-pn-freq-2,1,118,75,43,22215,44430,-1.0,-1,-1,0.12970410801493826,42.0,37.38736842105263,9.684735235993003E-10,1.5733333333333335,0.56,5.0,2.0,0.3559322033898305,1.0,0.3559322033898305,0.56,0.0,0.7733333333333333,42.0,0.0
SDk5,christensen-pn-freq-2,1,217,113,104,1413,2826,-1.0,-1,-1,0.21909150757077023,99.2,168.19739562041508,0.0,1.920353982300885,0.8778761061946904,5.0,2.0,0.45714285714285713,1.0,0.45714285714285713,0.8778761061946904,0.0,0.9823008849557522,99.2,0.0
SDk5,gravier-pn-freq-2,1,168,111,57,2905,5810,-1.0,-1,-1,0.08441751700680274,41.8,28.575611832304748,9.185532299227361E-8,1.5135135135135136,0.3765765765765766,5.0,2.0,0.2488095238095238,1.0,0.2488095238095238,0.3765765765765766,0.0,0.7657657657657657,41.8,0.0
SDk5,nakayama-pn-freq-2,1,105,21,84,22283,44566,-1.0,-1,-1,0.11276190476190476,14.8,68.92307692307693,2.6645352591003756E-16,5.0,0.7047619047619047,5.0,3.0,0.14095238095238094,1.0,0.14095238095238094,0.7047619047619047,0.0,1.0,14.8,0.0
SDk5,sun-pn-freq-2,1,180,81,99,54613,109227,-1.0,-1,-1,0.0,0.81,NaN,NaN,1.0,0.0,0.0,0.0,1.0,0.45,0.45,1.0,1.0,1.0,81.0,99.0
SDk5,tian-pn-freq-2,1,173,137,36,12625,25250,-1.0,-1,-1,0.06808112532994755,56.6,22.112239462069322,2.7420397879174275E-6,1.2627737226277371,0.4131386861313868,5.0,2.0,0.32716763005780347,1.0,0.32716763005780347,0.4131386861313868,0.0,0.781021897810219,56.6,0.0
SDk5,yeoh-pn-freq-2,1,248,79,169,12625,25250,-1.0,-1,-1,0.1939938865764828,70.6,211.17966164317218,0.0,3.139240506329114,0.8936708860759494,5.0,3.0,0.2846774193548387,1.0,0.2846774193548387,0.8936708860759494,0.0,0.9493670886075949,70.6,0.0
SSDP-k5-foQg,alon-pn-freq-2,1,62,40,22,2000,4000,0.437,112000,-1,0.14193548387096774,24.8,22.739800853485065,1.963160113827023E-6,1.55,0.62,5.0,2.0,0.4,1.0,0.4,0.62,0.0,0.7,24.8,0.0
SSDP-k5-foQg,burczynski-pn-freq-2,1,127,59,68,22283,44566,23.837,2406564,-1,0.15936511873023745,37.8,62.0321327154616,3.8635761256955444E-15,2.152542372881356,0.6406779661016949,5.0,3.0,0.29763779527559053,1.0,0.29763779527559053,0.6406779661016949,0.0,0.8135593220338984,37.8,0.0
SSDP-k5-foQg,chiaretti-pn-freq-2,1,128,74,54,12625,25250,7.255,858500,-1,0.1417236328125,43.0,47.25993461117948,7.152878289673481E-12,1.7297297297297298,0.581081081081081,5.0,3.0,0.3359375,1.0,0.3359375,0.581081081081081,0.0,0.6486486486486487,43.0,0.0
SSDP-k5-foQg,chin-pn-freq-2,1,118,75,43,22215,44430,13.006,1421760,-1,0.1334099396725079,43.2,39.07559015015015,4.2319219240027904E-10,1.5733333333333333,0.576,5.0,2.0,0.3661016949152542,1.0,0.3661016949152542,0.576,0.0,0.92,43.2,0.0
SSDP-k5-foQg,christensen-pn-freq-2,1,217,113,104,1413,2826,0.421,67824,-1,0.21909150757077023,99.2,168.19739562041508,0.0,1.920353982300885,0.8778761061946904,5.0,2.0,0.45714285714285713,1.0,0.45714285714285713,0.8778761061946904,0.0,0.9469026548672567,99.2,0.0
SSDP-k5-foQg,gravier-pn-freq-2,1,168,111,57,2905,5810,1.185,185920,-1,0.09289965986394559,46.0,32.53132755385672,1.2329654919263077E-8,1.5135135135135136,0.41441441441441446,5.0,3.0,0.27380952380952384,1.0,0.27380952380952384,0.41441441441441446,0.0,0.5675675675675675,46.0,0.0
SSDP-k5-foQg,nakayama-pn-freq-2,1,105,21,84,22283,44566,26.993,3208752,-1,0.13714285714285715,18.0,86.89655172413794,0.0,5.0,0.8571428571428571,5.0,4.4,0.17142857142857143,1.0,0.17142857142857143,0.8571428571428571,0.0,0.9523809523809523,18.0,0.0
SSDP-k5-foQg,sun-pn-freq-2,1,180,81,99,54613,109227,113.668,6335166,-1,0.16805555555555557,55.0,96.84946135831382,0.0,2.222222222222222,0.6790123456790123,5.0,3.6,0.3055555555555556,1.0,0.3055555555555556,0.6790123456790123,0.0,0.7777777777777778,55.0,0.0
SSDP-k5-foQg,tian-pn-freq-2,1,173,137,36,12625,25250,9.926,808000,-1,0.0678405559824919,56.4,21.99830994237462,2.9559553962332785E-6,1.2627737226277371,0.4116788321167883,5.0,2.0,0.3260115606936416,1.0,0.3260115606936416,0.4116788321167883,0.0,0.7518248175182481,56.4,0.0
SSDP-k5-foQg,yeoh-pn-freq-2,1,248,79,169,12625,25250,21.78,1363500,-1,0.21048061914672217,76.6,237.10500389920935,0.0,3.1392405063291138,0.969620253164557,5.0,4.0,0.30887096774193545,1.0,0.30887096774193545,0.969620253164557,0.0,1.0,76.6,0.0
SSDP-k5-foWRAcc,alon-pn-freq-2,1,62,40,22,2000,4000,0.124,24000,-1,0.13225806451612904,7.533333333333333,18.994545454545452,1.7692498647758904E-5,1.4100000000000001,0.5777272727272726,5.0,1.0,0.5,0.9096774193548386,0.4548387096774193,0.7050000000000001,0.12727272727272726,0.95,28.2,2.8
SSDP-k5-foWRAcc,burczynski-pn-freq-2,1,127,59,68,22283,44566,2.621,267396,-1,0.16167152334304666,3.510476190476191,53.403413074269245,5.673461700439475E-13,1.7015334947538339,0.649950149551346,5.0,1.0,0.49606299212598426,0.7904761904761904,0.39212598425196854,0.8440677966101695,0.1941176470588235,0.9322033898305084,49.8,13.2
SSDP-k5-foWRAcc,chiaretti-pn-freq-2,1,128,74,54,12625,25250,1.203,151500,-1,0.1328125,4.948484848484849,37.131531531531536,4.363701644471974E-9,1.4594594594594594,0.5445445445445445,5.0,1.0,0.5,0.84375,0.421875,0.7297297297297297,0.18518518518518517,0.8918918918918919,54.0,10.0
SSDP-k5-foWRAcc,chin-pn-freq-2,1,118,75,43,22215,44430,2.28,266580,-1,0.15677966101694918,14.0,50.09054263565892,1.468158927764307E-12,1.4933333333333334,0.6768992248062016,5.0,1.0,0.5,0.9491525423728813,0.47457627118644063,0.7466666666666667,0.06976744186046512,0.8133333333333334,56.0,3.0
SSDP-k5-foWRAcc,christensen-pn-freq-2,1,217,113,104,1413,2826,0.298,50868,-1,0.2245280214062732,60.15,175.8398338715837,0.0,1.8920347968330429,0.8996596324029952,5.0,1.4,0.4838709677419355,0.9852531430513082,0.47649769585253454,0.9150442477876106,0.015384615384615385,1.0,103.4,1.6
SSDP-k5-foWRAcc,gravier-pn-freq-2,1,168,111,57,2905,5810,0.812,151060,-1,0.1087797619047619,13.29047619047619,37.2245997513,1.4679818693963397E-9,1.409142988114207,0.4852536747273589,5.0,2.2,0.4083333333333333,0.9310409028611722,0.37857142857142856,0.572972972972973,0.08771929824561403,0.8198198198198198,63.6,5.0
SSDP-k5-foWRAcc,nakayama-pn-freq-2,1,105,21,84,22283,44566,11.188,1693508,-1,0.15047619047619049,10.033333333333333,90.35777145132212,0.0,4.621545121545121,0.9404761904761905,5.0,5.2,0.2095238095238095,0.9243090243090244,0.19238095238095237,0.9619047619047618,0.02142857142857143,1.0,20.2,1.8
SSDP-k5-foWRAcc,sun-pn-freq-2,1,180,81,99,54613,109227,42.423,3276810,-1,0.18655555555555553,9.70952380952381,105.67090821636278,0.0,2.042328042328042,0.753759820426487,5.0,3.0,0.3977777777777778,0.919047619047619,0.3655555555555555,0.8123456790123456,0.05858585858585859,0.9259259259259259,65.8,5.8
SSDP-k5-foWRAcc,tian-pn-freq-2,1,173,137,36,12625,25250,1.689,151500,-1,0.07386815463263056,13.764285714285714,23.0877729042267,4.262205864091761E-6,1.1868250223895012,0.44825628548256286,5.0,1.0,0.4994219653179191,0.9398556535685646,0.46936416184971097,0.5927007299270073,0.14444444444444443,0.9708029197080292,81.2,5.2
SSDP-k5-foWRAcc,yeoh-pn-freq-2,1,248,79,169,12625,25250,11.3,808000,-1,0.21285770031217482,27.416666666666664,236.2894273793444,0.0,3.06142818220719,0.9805707437645121,5.0,3.6,0.32419354838709674,0.9752130096547097,0.3161290322580645,0.9924050632911392,0.011834319526627219,1.0,78.4,2.0
